userID	artistID	weight
2032	88	1406
1646	288	1332
252	679	2438
614	517	787
2061	308	19
145	352	358
548	1276	305
2001	706	470
1134	300	20
629	3391	408
592	155	656
1128	2142	74
470	686	1176
398	203	2466
318	349	504
1302	227	1458
1325	4359	467
916	299	416
416	6671	64
1040	779	309
1469	2834	42
355	173	207
804	298	477
1106	89	4749
235	769	547
1882	2059	210
1232	441	1125
939	11226	595
808	3200	1604
1888	17412	249
1715	1934	199
1545	154	777
254	4836	609
116	2921	253
9	405	267
1276	8951	94
50	65	1984
1440	14569	339
1439	366	711
79	466	23
2011	1511	48
92	306	20
261	4941	405
1151	495	124
658	9009	131
2047	603	278
2044	697	39
1253	461	241
80	818	508
488	1412	200
851	291	5552
127	2372	638
474	1104	171
1925	779	257
936	2677	603
236	3371	561
1771	55	92
1840	986	303
50	424	599
633	810	145
841	184	52
1373	946	241
1103	2824	34
211	3191	1667
788	1974	82
47	302	481
91	2489	562
1912	10885	330
453	173	219
993	5135	54
2032	2398	1615
1471	461	189
1310	261	1
426	1736	324
1001	2439	247
1022	302	358
837	81	341
1098	7352	55
194	1747	930
322	5678	2237
1730	67	422
1615	230	57
2045	2131	44
624	8422	124
61	1781	170
227	679	565
1566	196	364
620	2094	304
1323	755	306
1431	246	166
462	7147	466
1246	3832	1029
1309	3475	673
876	4807	99
1577	4257	199
43	331	133
1563	9820	18
757	462	1337
1941	424	318
516	378	383
491	1975	289
1003	511	313
711	841	72
308	4670	443
45	1434	261
1937	377	487
1267	412	4524
1640	3238	42
2051	18427	3
1249	1372	294
1964	5147	156
350	340	617
1685	1410	40
1700	609	303
1984	2143	711
94	2139	298
573	8187	43
511	1873	27
1690	690	387
566	1131	81
2081	1390	207
1993	985	10
840	614	63627
435	1853	2556
1237	89	1209
1678	2080	232
1390	441	171
793	10075	303
1853	1390	270
719	9526	45
700	461	386
1674	198	57
432	497	195
1215	4616	493
40	1336	167
1343	6532	13
322	288	15832
991	333	133
1122	5953	9
1098	1208	30
383	3205	551
917	198	2442
300	946	2227
1553	15300	135
1309	5549	1252
622	599	499
1595	9969	121
584	55	1790
1075	1424	1014
1538	65	38
1023	2523	118
4	177	284
446	874	1347
26	941	313
305	331	66
1232	30	66
388	1686	1768
521	982	488
1034	409	96
1081	228	70
70	707	287
1919	5439	53
1184	167	975
404	1046	53
1545	439	783
119	2973	147
1937	3308	1163
536	227	235
1112	3944	251
418	1090	280
1753	157	248
2052	10219	1356
962	227	257
1450	2430	957
34	72	1881
1798	16722	26
730	209	2355
340	328	195
22	847	534
273	5066	535
1748	14628	390
1474	2711	230
1527	5029	105
1629	2745	1349
159	173	4171
2083	7324	18
1706	56	1416
1746	16416	596
1968	707	1487
1430	1377	82
987	349	2601
1719	5256	150
1637	1106	2293
5	237	118
1998	217	1578
801	1834	534
873	325	196
1220	425	1096
1613	808	3265
1549	3877	83
1858	3471	103
1626	730	363
2021	1459	785
1862	17192	417
449	1110	128
1532	1694	2383
914	1270	4507
1657	756	348
418	899	1004
339	325	1563
1485	166	1116
1669	15967	81
1394	679	1058
168	107	575
1670	12788	64
1662	1076	164
74	185	136
1016	6771	467
1276	13624	96
1733	8246	194
1974	88	189
2055	3454	242
1747	4079	35
563	728	2069
404	808	37
718	1752	166
999	910	104
540	998	3319
641	1375	3216
1617	15582	350
645	2067	48
730	9647	136
855	10653	1340
946	2987	314
1888	17417	126
42	538	704
1230	6176	9
2093	1415	241
184	3897	442
405	331	576
2062	1511	698
2097	228	107
637	856	89
41	1261	1055
698	8854	7528
720	707	83
196	2821	1246
1760	159	115
1296	2378	432
946	6120	267
455	39	3564
1437	14554	23
1416	554	263
1653	8231	226
305	484	56
580	65	588
690	344	209
1346	2619	96
1144	11923	159
55	1610	780
839	1410	665
1793	2919	339
1857	3341	590
723	9549	44
1395	1970	165
1018	811	571
621	8651	2146
1699	1463	80
1429	543	845
633	377	271
1419	1306	313
1695	1517	179
400	310	62
1384	3333	1069
767	9891	143
656	3201	16
1207	3779	249
705	2071	547
544	1385	484
1026	11840	232
1580	461	200
191	190	18
421	329	341
1553	1109	181
1489	349	188
2091	5891	101
1239	2786	191
131	3159	93
1781	735	42
1687	439	233
182	2813	231
665	59	818
388	6398	1469
1019	1181	179
2025	163	1555
296	5407	3
770	5731	169
711	2595	65
1856	318	289
1399	288	278
507	7535	452
362	306	227
1171	4702	238
1185	97	296
2059	9384	269
2043	1046	367
1074	2938	158
1458	2544	24
1177	12945	757
767	3070	129
733	230	223
1035	515	9
2065	686	381
2046	3244	1661
941	1383	106
1833	89	648
285	979	53
982	11567	61
1908	2024	355
1541	3768	68
430	1122	615
1300	374	1278
1873	468	182
1594	187	919
1630	15714	296
1936	1764	132
669	9159	171
1505	193	1682
1542	15245	317
702	525	506
529	1110	1415
398	1414	111
886	378	2212
1780	323	4273
1973	166	2199
2001	3240	1916
1343	383	13
571	795	559
426	6763	327
921	1520	580
536	591	58
35	1169	3
171	1609	66
1973	680	963
512	407	2673
1214	1527	212
1768	1452	123
1024	11829	101
1566	2134	229
958	498	63
1982	10500	528
56	72	400
925	72	2900
141	3201	122
2001	6120	414
1653	72	3315
2080	4308	344
557	1298	201
1621	12845	38
234	3227	4218
703	4463	27
1703	371	180
634	2982	1025
1469	220	22
1966	17917	157
1592	493	175
1073	2292	247
1504	2818	2812
889	199	159
896	7530	430
1148	1300	184
656	952	37
196	486	653
421	913	168
1820	324	90
848	3347	358
1777	450	686
1662	15922	322
161	3557	1097
1167	12876	45
963	5458	39
1024	190	767
1034	377	109
113	1216	2114
1032	2873	130
1772	11204	553
304	5474	31
871	689	515
751	614	47
356	6025	893
1480	14799	206
306	467	346
890	159	32
1331	9700	398
86	1678	249
111	2812	936
913	333	379
1453	2515	127
885	456	326
1753	300	347
650	159	218
1519	377	138
37	227	441
825	10426	46
1358	48	218
378	176	161
1476	294	922
280	167	950
153	423	149
2011	204	27
476	203	5567
884	528	245
1699	291	79
400	299	1004
311	5550	307
1385	318	60
1644	13995	14
770	300	147
1997	1469	206
656	2554	43
1178	6865	4854
1315	13809	2
1873	291	134
1368	173	143
1629	15706	237
1406	226	293
663	9100	212
1779	3456	166
737	4092	285
1470	1944	564
1933	1639	137
1089	1298	144
1982	187	248
1633	55	7953
1516	8810	79
690	2083	1746
1691	210	221
1478	333	490
1094	12296	243
482	2632	57
1120	320	32
1710	420	106
598	498	288
789	5490	267
423	2570	67
926	6981	254
798	843	61
1058	1451	101
1556	3798	430
689	333	1067
1805	436	514
1097	644	552
1605	3128	246
2093	3888	212
1746	210	683
1172	12932	134
628	53	273
134	1009	44
912	1249	2768
249	333	424
1586	1358	82
1435	2083	126
1229	67	373
1987	6823	251
736	9681	2557
1646	1772	842
82	2271	297
1944	227	195
1488	14881	6
1041	959	158
1964	425	409
277	1326	734
1648	3411	138
349	2429	619
851	686	2640
951	11316	476
1016	1375	887
675	374	1316
1809	481	241
1998	3373	371
1087	12225	121
2079	2432	144
382	2251	550
2078	1632	1384
942	532	1
467	7237	149
1566	428	271
713	6308	161
768	735	1
2037	295	316
3	105	403
365	6176	6
1102	538	81
1495	10214	6
722	230	514
1732	16373	9
268	1372	80
1696	2797	18
100	1390	133
1500	1298	95
1323	2699	552
726	379	1
1862	17197	216
1234	1004	219
2027	318	469
1570	9401	426
1083	1872	280
874	1191	226
457	679	877
459	2341	956
807	10239	101
706	3405	35
1908	2346	383
637	1372	38
882	526	118
975	377	833
579	1281	508
871	918	1366
840	1092	909
764	96	241
1817	16848	461
1389	229	544
166	1985	74
1899	378	4318
688	95	122
161	3558	1073
1032	562	61
66	1885	593
306	5482	238
1471	523	111
1903	3502	189
584	291	4820
1791	295	164
357	3827	588
1877	486	76
848	3694	377
1845	2580	1099
990	6762	257
2060	2143	160
998	388	374
1261	5745	180
1667	3056	10
411	6631	49
1935	1797	292
1379	908	393
565	1019	90
713	484	223
500	7490	12
143	3303	2746
2099	18709	231
1880	89	347
1864	17218	22
792	3621	129
411	907	106
166	223	371
703	6722	10
1263	13550	454
1145	498	220
1254	13508	271
2039	900	481
1374	498	987
666	234	293
693	3884	156
787	424	191
1014	686	1
1078	12151	76
575	157	173
1140	703	143
2013	632	219
634	1689	100
801	340	47
1624	622	60
2055	5114	241
89	1673	616
1856	377	175
78	2143	759
966	701	433
2025	1131	2277
1153	3201	871
1123	5549	392
1865	1099	1087
978	2965	573
269	5025	14
1054	4716	3261
1944	2569	508
1463	14680	113
376	6271	96
596	6722	314
1072	890	192
602	162	257
2076	5437	100
807	10236	126
2083	154	12
800	229	287
788	1803	81
144	257	202
722	1034	173
1888	2591	149
201	641	154
2014	187	209
1717	257	724
1633	9528	92
2056	18038	9
1114	300	311
749	306	595
1838	67	656
1922	225	30
1491	2702	287
504	344	458
1036	429	950
1860	953	319
1540	6054	352
63	928	122
41	1358	433
999	533	131
1874	2921	176
906	333	539
215	4361	21
181	3839	78
767	9888	202
1437	1042	21
1809	510	247
98	55	99
386	5666	400
1240	13401	113
725	9555	124
1859	2627	1
1959	1429	59
2100	2772	485
1244	851	421
832	2013	82
1100	235	452
1055	4177	73
572	3397	120
579	707	83
1585	5072	1303
769	173	1013
1734	289	1448
689	982	40
1963	67	532
484	1784	92
1102	1767	359
625	8672	305
2036	3057	293
1234	72	387
723	701	14306
1474	250	610
2048	18412	11
572	288	271
1124	349	748
1402	227	250
1679	7078	1290
1754	8431	301
1710	16201	88
1938	419	555
1977	1736	494
662	1470	2380
1993	8965	10
1777	16611	861
1780	2801	639
1950	154	577
1911	3742	442
907	2857	270
1068	4820	119
1592	2347	270
1660	1202	119
1430	9662	156
438	6877	6
1949	9953	190
2006	18202	256
687	46	23
1966	65	934
617	260	161
1611	998	499
641	504	1254
2070	488	1346
392	154	47
143	986	9444
2068	14628	497
1467	14706	428
570	8167	51
1649	497	480
777	1534	108
295	1342	257
1339	538	590
876	4809	107
2004	6439	91
735	710	72
1505	1098	429
685	209	1153
55	1622	439
2084	1513	373
727	9622	286
1933	17710	41
1038	1013	632
896	424	479
1718	12141	316
2057	1375	579
1963	681	1361
645	8861	38
1323	1186	1002
1149	173	55
1553	289	530
508	7597	11
472	7268	205
1381	896	148
43	1409	123
1749	857	1524
1229	13296	223
1762	288	339
1480	3293	204
1995	2813	792
1644	5403	6
330	89	659
850	6241	4626
23	872	153
375	1556	62
343	234	140
1796	225	101
1308	889	312
460	418	1875
1844	444	149
903	835	1915
1130	72	132
1977	1109	860
1954	468	246
79	311	211
226	3332	222
1576	15397	597
1984	2014	550
435	3028	1064
507	5645	270
1534	3621	1831
1396	732	69
1121	12434	244
1780	292	5249
250	1631	278
1170	1246	354
206	3200	46
1034	2094	2072
355	300	336
573	8182	85
1315	13816	1
1658	15900	211
1190	7324	280
1509	207	850
683	5917	575
1748	930	435
813	10313	169
1790	985	137
81	2220	384
752	1048	375
922	3681	199
2022	2794	517
1007	11781	47
1568	161	398
587	517	1379
1446	14366	135
579	8246	351
1131	4291	31
2000	2236	2680
2070	333	62
1648	15828	10
1809	1513	255
1178	424	651
36	430	448
825	154	113
555	3948	135
474	407	203
1879	1131	1355
231	328	126
537	1873	34
1933	11485	50
14	598	601
1327	68	11
753	344	264
1513	1231	309
772	945	12
1672	3886	462
708	751	3
725	9559	87
684	704	267
784	4123	759
1360	217	437
328	3738	207
1029	429	209
1423	1444	906
2040	172	652
1996	8160	175
1444	3078	857
1456	7651	2044
196	298	332
746	2940	1036
1084	1090	755
1948	17838	78
241	1276	676
1041	1913	140
730	1122	123
1049	53	73
1477	7312	12
283	3992	71
1890	6193	199
1957	2468	342
1279	1736	121
930	89	3653
102	733	302
1745	4177	140
419	907	7
1887	2006	1392
603	6197	41
1630	445	142
1461	403	47
1813	295	592
1330	3776	474
1070	6605	191
1887	163	668
898	300	342
421	295	1235
989	424	184
484	7363	246
636	909	200
664	231	1318
527	2025	92
1375	14199	144
341	5884	67
34	196	578
16	675	141
497	352	35
1563	701	26
1021	220	246
406	3940	450
1776	377	1550
377	943	924
1258	631	159
893	328	158
431	424	2429
838	1965	152
473	6454	184
654	1044	99
1882	17344	202
1040	538	259
180	3821	18
2030	444	103
1183	816	790
730	1104	327
286	679	240
789	278	2190
1264	1412	505
118	1145	432
1457	701	476
742	5071	34
1399	1450	27
1085	12201	633
341	2030	131
1869	599	262
2080	1072	628
262	4973	108
1153	227	1884
1125	2667	36
18	389	393
268	5009	129
282	163	2504
1453	320	176
604	316	770
1961	317	2902
1632	2939	2050
1355	223	157
1697	3133	364
469	378	419
1947	1075	327
770	9899	163
463	389	16
226	1453	1318
1988	790	2385
253	310	930
1204	13093	254
1542	227	415
2048	7352	14
62	1796	77
1492	1456	62
753	9820	291
739	1463	189
107	2740	2900
1538	10381	30
906	461	387
1892	928	94
1163	1713	84
171	412	55
1826	5441	237
1073	223	266
998	262	139
1589	1547	113
1092	3081	1255
1718	599	197
1994	5027	57
938	71	1746
1644	10358	5
1110	920	4205
639	529	89
1321	903	103
1846	1416	398
2042	1241	607
978	930	400
568	715	226
1667	3046	333
236	220	623
231	4561	161
1086	9428	129
828	614	79
693	225	206
345	1400	49
1393	14286	507
782	10009	92
1021	72	518
1786	292	84
204	4208	180
139	1672	3448
657	759	617
753	951	2337
154	2344	18
1220	701	1240
1389	1109	112
1717	329	519
219	1854	1994
1469	1243	49
926	11094	262
2019	12957	648
1830	198	3795
854	278	72
763	1863	267
219	3945	4165
2076	955	102
1151	499	2143
1966	488	232
1253	540	223
1871	534	40
213	707	1548
638	71	292
757	4562	11
686	1295	1431
998	306	378
876	599	469
1101	5043	433
1513	190	241
1166	12859	10
1034	2247	234
1363	173	899
2100	7918	289
324	1345	311
1803	3177	315
345	71	33
537	2098	21
1242	13411	200
193	4037	376
499	67	3
827	7047	93
949	2210	880
598	546	300
441	4734	193
1811	701	1024
1935	7639	609
1217	1971	277
925	533	954
1980	355	133
855	7324	408
2075	511	122
1481	229	1456
1990	3357	35
1974	227	676
910	697	1608
1685	6724	99
431	1854	1441
10	438	308
1888	533	87
1770	16582	133
365	6149	70
1789	6728	1215
1830	436	1092
1776	375	145
111	2830	226
467	7223	174
709	956	764
1505	153	4964
268	732	357
1641	10358	290
818	209	472
1153	12726	718
1231	2375	258
1975	1073	317
1984	514	669
707	9419	23
63	1119	333
582	768	1204
581	161	1512
427	1246	293
457	7098	346
1915	4732	42
53	1583	36
208	1260	165
454	1203	7273
1488	517	5
511	511	37
255	4859	230
1030	11856	692
1443	9822	66
2090	707	775
776	1196	103
455	1203	2850
2071	18557	94
1729	16356	565
1107	808	1339
1537	12072	82
782	9998	278
1228	1372	394
1704	479	272
629	8710	535
722	325	303
1743	1670	1838
931	9212	90
257	1297	231
198	816	4209
419	349	10
1416	604	1095
996	11678	71
1515	257	1352
1778	9160	379
1980	706	25
2000	2919	25763
27	963	184
1226	310	1567
23	879	118
99	533	42
2084	227	438
1024	198	3969
2064	1151	21
1596	176	1049
1466	288	620
1618	10596	77
1667	2524	9
82	2285	146
1643	6790	2918
1319	3915	112
1324	13866	323
1123	12498	233
206	2747	102
1780	344	1757
1010	6698	3
1136	56	137
1720	4197	636
589	1775	21
566	7404	80
1050	11783	712
219	300	1972
1930	2100	1719
982	1705	135
1256	13518	191
2037	296	122
1798	75	35
1675	461	5236
1327	1891	21
1944	954	595
1712	226	473
1319	1520	63
590	685	50
889	859	252
842	1943	1155
326	325	135
356	813	2755
622	964	393
1156	632	1136
631	918	205
1511	461	165
735	718	58
1715	2521	1607
1727	1988	515
62	961	118
1696	1110	60
1433	2514	554
800	10126	335
2062	2632	877
1816	12021	233
1166	7955	23
888	1854	2726
1690	3288	370
393	486	78
1845	2787	140
656	5744	21
1502	6583	166
489	212	337
290	3739	12
548	383	359
750	425	211
74	2057	251
1245	1866	1502
15	613	373
217	4422	100
1458	7449	14
617	89	301
2019	8729	1011
1629	1793	1358
97	2150	1551
333	191	34
535	1249	480
1008	11785	392
1383	182	369
1813	461	508
1899	288	234
1224	11917	43
1247	309	355
498	157	1481
2043	11979	2100
1442	1541	414
1193	7040	1472
1221	13245	27
1861	1206	258
141	3273	41
1014	4811	3
499	1044	5
404	1181	34
1061	10026	228
1564	802	269
2023	1580	30
690	1090	236
1978	3473	70
791	2587	25
1823	166	211
262	4965	152
1811	300	373
226	289	117
582	779	1274
1706	89	878
1911	1649	362
1029	215	209
1484	1527	486
668	724	491
1753	295	100
543	233	1919
1060	1131	1250
536	292	1086
1012	412	90
1455	1684	999
420	4981	101
1404	1150	608
1808	288	1840
339	4716	325
1896	768	278
106	2712	954
855	443	5602
1647	966	169
1435	55	84
249	816	453
608	8556	19
720	992	35
1189	797	315
333	907	30
471	5660	84
291	466	452
359	6063	464
1707	868	101
819	294	2455
459	198	110185
1477	14783	10
1723	3539	29
1832	1390	1258
1616	287	181
1443	1513	43
452	1081	58
1949	208	3483
1463	8587	100
568	712	128
585	3237	1519
1815	221	267
1622	15641	134
595	928	3539
636	296	250
337	5810	184
757	484	7
1554	1415	125
1213	13205	24
24	167	1412
487	257	117
726	9584	1
949	1035	2120
1922	1400	29
993	441	104
2054	318	105
1509	89	597
30	538	95
508	7587	14
128	211	1223
1034	545	188
649	504	27
1632	5988	217
1955	225	27
364	418	1667
802	72	5
1160	12794	379
919	3057	450
1964	4443	134
552	7971	5
1459	14648	93
59	1705	1055
60	1742	47
48	299	15
661	9069	115
1847	17020	24
1089	1294	249
1192	859	503
586	1260	185
2056	360	8
804	304	1570
1852	1432	849
308	1905	1074
1734	468	4682
1588	9849	116
1186	292	664
313	3806	264
1346	304	265
910	10991	953
111	2459	231
1373	203	336
129	3123	117
475	212	126
1104	8422	406
1242	1714	184
1380	366	103
1990	1967	46
805	683	128
1253	1042	564
1925	814	307
1938	8016	303
63	190	172
827	1372	23
1830	1048	2530
753	157	587
1346	2977	90
924	279	117
2032	199	942
1775	16602	95
526	1043	4
1422	4074	188
1312	2835	404
1131	324	45
153	188	151
1091	4921	372
795	1574	148
1365	314	1220
1785	163	809
868	187	236
693	4704	160
1909	302	475
518	7705	49
482	1126	75
1167	2605	235
56	1116	1350
1094	12293	349
1987	163	396
741	1410	697
144	67	100
419	308	71
878	701	52
34	1163	201
1808	325	494
456	7061	548
182	966	407
1586	1257	24
1016	4118	560
1669	186	284
903	1854	633
979	3475	362
1426	14492	90
1402	2481	38
431	190	3325
233	288	563
1955	210	41
1130	225	95
2081	2786	277
566	8149	65
120	2982	14
726	3324	6
57	1678	155
804	299	542
311	172	219
1237	1153	1561
712	9480	1
1294	1680	42
1363	14121	1292
1151	65	1235
1542	222	160
2048	16333	11
1061	2346	233
385	182	630
1857	199	382
2067	18546	99
1438	1109	2873
2000	331	25901
897	10909	79
473	7287	151
906	1246	3039
952	2121	87
227	305	1412
1536	198	324
1179	461	139
32	234	289
620	518	3521
680	465	631
196	207	3348
1983	6374	182
1211	13164	211
1267	917	3227
432	540	132
1282	1449	205
612	289	218
1239	6724	649
421	349	523
1373	11217	455
888	171	238
1024	707	122
1444	14590	358
1399	461	192
645	2059	38
78	2167	101
1601	15518	267
50	1515	302
411	6628	70
499	1714	25
2001	1527	940
1640	2664	93
1284	2500	209
631	8710	4034
1986	1369	1158
1898	4254	706
920	1863	318
397	172	314
1284	7468	198
504	300	873
1887	17407	108
922	1800	101
1582	537	637
1562	1673	64
924	6375	136
927	11122	425
319	5643	346
1757	475	67
1795	265	192
327	1934	308
1708	1239	990
1008	11786	111
1644	905	7
1588	5267	251
368	2538	246
140	225	1625
609	1037	540
1549	985	51
598	466	614
1638	12317	48
821	436	670
1872	3187	873
450	3888	196
2086	18087	151
1687	300	8171
1867	17244	22
1694	329	402
499	7464	4
1963	3763	203
1237	428	328
552	7984	3
757	292	860
885	543	291
240	466	486
1069	1681	282
1969	17930	266
164	217	2257
1942	1878	2401
1820	89	1169
585	1053	347
1589	10675	223
1644	10627	13
1345	1242	653
1791	67	97
1236	453	1758
1312	707	171
3	117	151
551	1182	168
813	81	287
685	2546	1103
1005	271	895
1615	3621	59
1139	12594	312
1280	55	1773
1352	1979	127
1099	3308	24
817	470	252
913	210	937
53	1588	27
779	157	116
268	1104	151
463	1707	24
1572	6383	467
1933	750	40
773	4118	570
608	8545	45
1566	206	255
345	5929	47
1103	9869	29
1585	7054	2545
136	342	127
875	1047	197
382	2404	1994
934	1131	429
1238	88	343
1450	12794	793
2083	227	38
881	4434	127
109	1805	221
2099	8232	110
930	523	1576
278	1459	345
1003	959	605
1538	607	12
864	2346	255
1311	701	104
1557	15311	373
1433	10436	585
670	4706	993
1178	475	411
1655	2797	351
504	504	133
975	536	828
474	7313	144
121	342	32
1069	2440	1273
975	65	1154
131	154	179
1018	1861	341
2032	2521	2123
739	9705	208
1588	15460	561
206	703	74
767	1072	1274
676	1412	377
2029	18324	185
457	5585	92
671	9178	92
1437	2984	18
500	603	837
401	6532	241
1131	1054	34
1525	386	58
1926	4308	418
623	226	1747
1439	72	530
802	238	4
678	966	69
256	55	1941
1540	701	3139
832	2787	205
263	997	316
2095	11676	43
1774	8065	33
1813	689	1072
425	386	206
1490	1347	1544
1789	16688	776
1577	386	1807
224	735	148
826	377	163
654	190	57
1354	416	172
1073	613	811
1124	689	3363
119	843	159
708	9454	3
1545	3213	188
1155	1163	198
461	2900	44
2041	2839	1078
433	1281	427
540	1001	2964
1222	459	761
1915	12599	23
1316	461	292
157	3476	72
1090	11074	12
311	5541	636
915	383	606
1979	679	128
849	1090	202
1152	1510	161
269	511	14
1541	997	31
853	294	183
1163	9969	3
420	6718	112
351	1045	206
863	546	196
1332	13945	746
107	517	3398
1187	3469	188
1273	1104	1125
1002	288	165
910	58	2798
194	4048	1037
686	441	535
790	300	987
1351	4582	1623
1805	4092	232
735	940	81
172	768	236
1310	2815	1
458	544	597
247	2843	102
1937	17740	759
795	461	4357
1872	687	13810
1942	1122	2351
1855	434	494
1097	972	667
413	900	144
86	190	539
800	2797	318
303	412	811
230	4557	427
1972	747	170
53	1580	49
1732	2277	18
1366	493	179
1567	455	876
1992	3616	520
781	299	228
122	735	16
1427	14508	615
1490	1540	1405
718	3277	197
